------------------ Decision Tree -------------------
***** Random Search *****
Cross-Validation:10 and number of iterations:50
# Tuning hyper-parameters for accuracy

Best parameters and scores set found on development set:
{'splitter': 'best', 'min_samples_leaf': 1, 'min_samples_split': 2, 'max_depth': 20, 'max_features': None, 'criterion': 'gini'}
0.880 (+/-0.055) for {'min_samples_split': 2, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 30, 'splitter': 'random'}
0.863 (+/-0.069) for {'min_samples_split': 3, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 30, 'splitter': 'best'}
0.870 (+/-0.063) for {'min_samples_split': 3, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 30, 'splitter': 'random'}
0.859 (+/-0.068) for {'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 30, 'splitter': 'best'}
0.872 (+/-0.061) for {'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 30, 'splitter': 'random'}
0.860 (+/-0.067) for {'min_samples_split': 3, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 30, 'splitter': 'best'}
0.884 (+/-0.072) for {'min_samples_split': 3, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 30, 'splitter': 'random'}
0.867 (+/-0.034) for {'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 30, 'splitter': 'best'}
0.861 (+/-0.113) for {'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 30, 'splitter': 'random'}
0.845 (+/-0.060) for {'min_samples_split': 3, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 30, 'splitter': 'best'}
0.875 (+/-0.086) for {'min_samples_split': 3, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 30, 'splitter': 'random'}
0.968 (+/-0.030) for {'min_samples_split': 2, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 30, 'splitter': 'best'}
0.968 (+/-0.031) for {'min_samples_split': 2, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 30, 'splitter': 'random'}
0.973 (+/-0.031) for {'min_samples_split': 3, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 30, 'splitter': 'best'}
0.970 (+/-0.031) for {'min_samples_split': 3, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 30, 'splitter': 'random'}
0.953 (+/-0.036) for {'min_samples_split': 2, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 30, 'splitter': 'best'}
0.955 (+/-0.033) for {'min_samples_split': 2, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 30, 'splitter': 'random'}
0.958 (+/-0.035) for {'min_samples_split': 3, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 30, 'splitter': 'best'}
0.953 (+/-0.035) for {'min_samples_split': 3, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 30, 'splitter': 'random'}
0.894 (+/-0.046) for {'min_samples_split': 2, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 40, 'splitter': 'best'}
0.892 (+/-0.059) for {'min_samples_split': 2, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 40, 'splitter': 'random'}
0.884 (+/-0.074) for {'min_samples_split': 3, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 40, 'splitter': 'best'}
0.882 (+/-0.069) for {'min_samples_split': 3, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 40, 'splitter': 'random'}
0.881 (+/-0.072) for {'min_samples_split': 2, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 40, 'splitter': 'best'}
0.853 (+/-0.072) for {'min_samples_split': 2, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 40, 'splitter': 'random'}
0.850 (+/-0.063) for {'min_samples_split': 3, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 40, 'splitter': 'best'}
0.862 (+/-0.065) for {'min_samples_split': 3, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 40, 'splitter': 'random'}
0.879 (+/-0.060) for {'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 40, 'splitter': 'best'}
0.879 (+/-0.062) for {'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 40, 'splitter': 'random'}
0.860 (+/-0.061) for {'min_samples_split': 3, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 40, 'splitter': 'best'}
0.880 (+/-0.029) for {'min_samples_split': 3, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 40, 'splitter': 'random'}
0.851 (+/-0.056) for {'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 40, 'splitter': 'best'}
0.842 (+/-0.078) for {'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 40, 'splitter': 'random'}
0.869 (+/-0.082) for {'min_samples_split': 3, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 40, 'splitter': 'best'}
0.852 (+/-0.086) for {'min_samples_split': 3, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 40, 'splitter': 'random'}
0.964 (+/-0.031) for {'min_samples_split': 2, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 40, 'splitter': 'best'}
0.968 (+/-0.036) for {'min_samples_split': 2, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 40, 'splitter': 'random'}
0.966 (+/-0.029) for {'min_samples_split': 3, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 40, 'splitter': 'best'}
0.971 (+/-0.031) for {'min_samples_split': 3, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 40, 'splitter': 'random'}
0.954 (+/-0.032) for {'min_samples_split': 2, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 40, 'splitter': 'best'}
0.954 (+/-0.038) for {'min_samples_split': 2, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 40, 'splitter': 'random'}
0.956 (+/-0.034) for {'min_samples_split': 3, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 40, 'splitter': 'best'}
0.952 (+/-0.039) for {'min_samples_split': 3, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 40, 'splitter': 'random'}
0.883 (+/-0.062) for {'min_samples_split': 2, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 50, 'splitter': 'best'}
0.896 (+/-0.080) for {'min_samples_split': 2, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 50, 'splitter': 'random'}
0.879 (+/-0.074) for {'min_samples_split': 3, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 50, 'splitter': 'best'}
0.865 (+/-0.062) for {'min_samples_split': 3, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 50, 'splitter': 'random'}
0.849 (+/-0.075) for {'min_samples_split': 2, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 50, 'splitter': 'best'}
0.848 (+/-0.045) for {'min_samples_split': 2, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 50, 'splitter': 'random'}
0.836 (+/-0.052) for {'min_samples_split': 3, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 50, 'splitter': 'best'}
0.855 (+/-0.088) for {'min_samples_split': 3, 'max_features': 'auto', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 50, 'splitter': 'random'}
0.887 (+/-0.044) for {'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 50, 'splitter': 'best'}
0.894 (+/-0.058) for {'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 50, 'splitter': 'random'}
0.879 (+/-0.080) for {'min_samples_split': 3, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 50, 'splitter': 'best'}
0.863 (+/-0.037) for {'min_samples_split': 3, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 50, 'splitter': 'random'}
0.850 (+/-0.061) for {'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 50, 'splitter': 'best'}
0.856 (+/-0.085) for {'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 50, 'splitter': 'random'}
0.850 (+/-0.081) for {'min_samples_split': 3, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 50, 'splitter': 'best'}
0.850 (+/-0.097) for {'min_samples_split': 3, 'max_features': 'log2', 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 50, 'splitter': 'random'}
0.966 (+/-0.032) for {'min_samples_split': 2, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 50, 'splitter': 'best'}
0.968 (+/-0.034) for {'min_samples_split': 2, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 50, 'splitter': 'random'}
0.970 (+/-0.029) for {'min_samples_split': 3, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 50, 'splitter': 'best'}
0.969 (+/-0.028) for {'min_samples_split': 3, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 50, 'splitter': 'random'}
0.954 (+/-0.036) for {'min_samples_split': 2, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 50, 'splitter': 'best'}
0.954 (+/-0.038) for {'min_samples_split': 2, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 50, 'splitter': 'random'}
0.953 (+/-0.039) for {'min_samples_split': 3, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 50, 'splitter': 'best'}
0.958 (+/-0.034) for {'min_samples_split': 3, 'max_features': None, 'criterion': 'entropy', 'min_samples_leaf': 2, 'max_depth': 50, 'splitter': 'random'}


------------------ Decision Tree -------------------
***** Random Search *****
Cross-Validation:10 and number of iterations:100
# Tuning hyper-parameters for accuracy

Best parameters and scores set found on development set:
{'max_depth': 50, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}
0.973765432099

Random scores on development set:
0.809 (+/-0.054) for {'max_depth': 40, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 'auto'}
0.836 (+/-0.042) for {'max_depth': 40, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'log2'}
0.819 (+/-0.061) for {'max_depth': 50, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'auto'}
0.848 (+/-0.073) for {'max_depth': 10, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2'}
0.824 (+/-0.085) for {'max_depth': 40, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'auto'}
0.820 (+/-0.075) for {'max_depth': 20, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'auto'}
0.839 (+/-0.061) for {'max_depth': 10, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'log2'}
0.819 (+/-0.067) for {'max_depth': 20, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2'}
0.842 (+/-0.063) for {'max_depth': 10, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'auto'}
0.804 (+/-0.081) for {'max_depth': 50, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 'log2'}
0.840 (+/-0.061) for {'max_depth': 30, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'log2'}
0.827 (+/-0.099) for {'max_depth': 100, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'log2'}
0.938 (+/-0.028) for {'max_depth': 40, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': None}
0.866 (+/-0.076) for {'max_depth': 40, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'auto'}
0.922 (+/-0.044) for {'max_depth': 40, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': None}
0.934 (+/-0.051) for {'max_depth': 10, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': None}
0.848 (+/-0.069) for {'max_depth': 30, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}
0.822 (+/-0.075) for {'max_depth': 40, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'auto'}
0.868 (+/-0.073) for {'max_depth': 30, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}
0.850 (+/-0.054) for {'max_depth': 50, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}
0.843 (+/-0.074) for {'max_depth': 50, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto'}
0.796 (+/-0.079) for {'max_depth': 100, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'auto'}
0.824 (+/-0.071) for {'max_depth': 20, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2'}
0.856 (+/-0.037) for {'max_depth': 30, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2'}
0.797 (+/-0.063) for {'max_depth': 50, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 'log2'}
0.841 (+/-0.046) for {'max_depth': 20, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'auto'}
0.936 (+/-0.033) for {'max_depth': 40, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': None}
0.819 (+/-0.078) for {'max_depth': 30, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 15, 'min_samples_leaf': 5, 'max_features': 'auto'}
0.934 (+/-0.030) for {'max_depth': 30, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': None}
0.822 (+/-0.072) for {'max_depth': 100, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'auto'}
0.873 (+/-0.062) for {'max_depth': 30, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}
0.814 (+/-0.057) for {'max_depth': 40, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'auto'}
0.837 (+/-0.092) for {'max_depth': 50, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 15, 'min_samples_leaf': 5, 'max_features': 'auto'}
0.934 (+/-0.051) for {'max_depth': 20, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': None}
0.849 (+/-0.067) for {'max_depth': 50, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}
0.939 (+/-0.038) for {'max_depth': 20, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 15, 'min_samples_leaf': 5, 'max_features': None}
0.823 (+/-0.052) for {'max_depth': 30, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 'log2'}
0.830 (+/-0.115) for {'max_depth': 10, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'auto'}
0.817 (+/-0.087) for {'max_depth': 40, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'auto'}
0.821 (+/-0.062) for {'max_depth': 20, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2'}
0.949 (+/-0.026) for {'max_depth': 20, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None}
0.826 (+/-0.053) for {'max_depth': 50, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 'log2'}
0.815 (+/-0.059) for {'max_depth': 20, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 'log2'}
0.814 (+/-0.062) for {'max_depth': 100, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'auto'}
0.936 (+/-0.031) for {'max_depth': 10, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': None}
0.936 (+/-0.033) for {'max_depth': 100, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': None}
0.836 (+/-0.068) for {'max_depth': 10, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'auto'}
0.938 (+/-0.028) for {'max_depth': 40, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': None}
0.826 (+/-0.097) for {'max_depth': 40, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'auto'}
0.812 (+/-0.058) for {'max_depth': 20, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 'log2'}
0.934 (+/-0.030) for {'max_depth': 100, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': None}
0.883 (+/-0.046) for {'max_depth': 30, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}
0.816 (+/-0.101) for {'max_depth': 10, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 'log2'}
0.835 (+/-0.080) for {'max_depth': 10, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}
0.887 (+/-0.071) for {'max_depth': 40, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}
0.866 (+/-0.067) for {'max_depth': 30, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}
0.942 (+/-0.041) for {'max_depth': 20, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': None}
0.974 (+/-0.032) for {'max_depth': 50, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None}
0.841 (+/-0.068) for {'max_depth': 100, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'log2'}
0.940 (+/-0.038) for {'max_depth': 40, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 15, 'min_samples_leaf': 5, 'max_features': None}
0.952 (+/-0.024) for {'max_depth': 50, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None}
0.951 (+/-0.025) for {'max_depth': 20, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None}
0.800 (+/-0.074) for {'max_depth': 40, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'auto'}
0.840 (+/-0.051) for {'max_depth': 10, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'auto'}
0.840 (+/-0.066) for {'max_depth': 20, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'log2'}
0.842 (+/-0.076) for {'max_depth': 30, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto'}
0.851 (+/-0.099) for {'max_depth': 30, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2'}
0.964 (+/-0.029) for {'max_depth': 30, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None}
0.863 (+/-0.086) for {'max_depth': 20, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}
0.834 (+/-0.066) for {'max_depth': 20, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 15, 'min_samples_leaf': 5, 'max_features': 'auto'}
0.922 (+/-0.044) for {'max_depth': 40, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': None}
0.856 (+/-0.066) for {'max_depth': 50, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}
0.860 (+/-0.052) for {'max_depth': 20, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}
0.821 (+/-0.071) for {'max_depth': 20, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'auto'}
0.812 (+/-0.108) for {'max_depth': 40, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 15, 'min_samples_leaf': 5, 'max_features': 'auto'}
0.843 (+/-0.090) for {'max_depth': 20, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}
0.846 (+/-0.085) for {'max_depth': 20, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}
0.820 (+/-0.065) for {'max_depth': 20, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 'auto'}
0.780 (+/-0.076) for {'max_depth': 50, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 'auto'}
0.859 (+/-0.056) for {'max_depth': 50, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}
0.921 (+/-0.044) for {'max_depth': 100, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': None}
0.963 (+/-0.032) for {'max_depth': 20, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None}
0.961 (+/-0.036) for {'max_depth': 40, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None}
0.856 (+/-0.055) for {'max_depth': 40, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}
0.959 (+/-0.026) for {'max_depth': 10, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None}
0.840 (+/-0.093) for {'max_depth': 100, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto'}
0.809 (+/-0.050) for {'max_depth': 10, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 'log2'}
0.807 (+/-0.058) for {'max_depth': 30, 'splitter': 'random', 'criterion': 'entropy', 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 'log2'}
0.812 (+/-0.059) for {'max_depth': 20, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 'log2'}
0.842 (+/-0.061) for {'max_depth': 40, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'auto'}
0.831 (+/-0.074) for {'max_depth': 10, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'log2'}
0.879 (+/-0.047) for {'max_depth': 20, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}
0.938 (+/-0.028) for {'max_depth': 20, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': None}
0.922 (+/-0.044) for {'max_depth': 50, 'splitter': 'random', 'criterion': 'gini', 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': None}
0.934 (+/-0.051) for {'max_depth': 50, 'splitter': 'best', 'criterion': 'entropy', 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': None}
0.806 (+/-0.057) for {'max_depth': 100, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 'log2'}
0.833 (+/-0.051) for {'max_depth': 10, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto'}
0.816 (+/-0.070) for {'max_depth': 40, 'splitter': 'best', 'criterion': 'gini', 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 'auto'}
